GeneID_NCBI;Symbol_HGNC;Aliases;GenePanels_Symbol;GenePanel;Column1;;Symbol_HGNC;GenePanels_Symbol;
7341;SUMO1;DAP1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|UBL1;SUMO1;"CFA (AD);OMIM (AD;UK,AR,AD,XL)";;;SUMO1;SUMO1;
140732;SUN5;SPAG4L|SPGF16|TSARG4|dJ726C3.1;SUN5;OMIM (AR);;;SUN5;SUN5;
6821;SUOX;;SUOX;"BEWEGING (AR);EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)";;;SUOX;SUOX;
11198;SUPT16H;CDC68|FACTP140|SPT16|SPT16/CDC68;SUPT16H;"MR (AD);OMIM (AD)";;;SUPT16H;SUPT16H;
6834;SURF1;CMT4K|MC4DN1|SHY1;SURF1;"HMSN (AR);MR (AR);OMIM (UK,AR,AD,XL);OXPHOS (AR);PCS (AR)";;;SURF1;SURF1;
23512;SUZ12;CHET9|IMMAS|JJAZ1;SUZ12;"MR (AD);OMIM (AD)";;;SUZ12;SUZ12;
374969;SVBP;CCDC23|NEDAHM;SVBP;"MR (AR);OMIM (AR);PCS (AR)";;;SVBP;SVBP;
93426;SYCE1;C10orf94|CT76|POF12|SPGF15;SYCE1;"DSD (AR);OMIM (AR)";;;SYCE1;SYCE1;
50511;SYCP3;COR1|RPRGL4|SCP3|SPGF4;SYCP3;OMIM (AD);;;SYCP3;SYCP3;
6853;SYN1;EPILX|MRX50|SYN1a|SYN1b|SYNI;SYN1;"EPI (XL);MR (XL);OMIM (XL)";;;SYN1;SYN1;
10492;SYNCRIP;GRY-RBP|GRYRBP|HNRNPQ|HNRPQ1|NSAP1|PP68|hnRNP-Q;SYNCRIP;"MR (AD);OMIM (AD)";;;SYNCRIP;SYNCRIP;
23345;SYNE1;8B|AMC3|AMCM|ARCA1|C6orf98|CPG2|EDMD4|KASH1|MYNE1|Nesp1|SCAR8|dJ45H2.2;SYNE1;"AKI (AR);BEWEGING (AR);HART (AD,AR);OMIM (AR;AD,AR);PCS (AR)";;;SYNE1;SYNE1;
23224;SYNE2;EDMD5|KASH2|NUA|NUANCE|Nesp2|Nesprin-2|SYNE-2|TROPH;SYNE2;"HART (AD);OMIM (AD)";;;SYNE2;SYNE2;
163183;SYNE4;C19orf46|DFNB76|KASH4|Nesp4;SYNE4;"DOOF (AR);OMIM (AR);PCS (AR)";;;SYNE4;SYNE4;
8831;SYNGAP1;MRD5|RASA1|RASA5|SYNGAP;SYNGAP1;"EPI (AD);MR (AD);OMIM (AD)";;;SYNGAP1;SYNGAP1;
8867;SYNJ1;DEE53|EIEE53|INPP5G|PARK20;SYNJ1;"EPI (AR);MR (AR);OMIM (AR);PCS (AR)";;;SYNJ1;SYNJ1;
6855;SYP;MRX96|MRXSYP;SYP;"EPI (XL);MR (XL);OMIM (XL;XLR)";;;SYP;SYP;
6857;SYT1;BAGOS|P65|SVP65|SYT;SYT1;"MR (AD);OMIM (AD)";;;SYT1;SYT1;
255928;SYT14;SCAR11|sytXIV;SYT14;"OMIM (AR);PCS (AR)";;;SYT14;SYT14;
127833;SYT2;CMS7|MYSPC|SytII;SYT2;"HMSN (AD);OMIM (AD;AR);SPIER (AR)";;;SYT2;SYT2;
23334;SZT2;C1orf84|DEE18|EIEE18|KIAA0467|KICS1|SZT2A|SZT2B;SZT2;"EPI (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)";;;SZT2;SZT2;
23118;TAB2;CHTD2|MAP3K7IP2|TAB-2;TAB2;"CHD (AD);HART (AD);LENGTE (AD);OMIM (AD)";;;TAB2;TAB2;
6866;TAC3;HH10|LncZBTB39|NK3|NKB|NKNB|PRO1155|ZNEUROK1;TAC3;"DSD (AR);HH (AR);OMIM (AR);PCS (AR)";;;TAC3;TAC3;
51204;TACO1;CCDC44|MC4DN8;TACO1;"OMIM (AR;UK,AR,AD,XL);OXPHOS (AR);PCS (AR)";;;TACO1;TACO1;
6870;TACR3;HH11|NK-3R|NK3|NK3R|NKR|TAC3R|TAC3RL;TACR3;"DSD (AR);HH (AR);OMIM (AR);PCS (AR)";;;TACR3;TACR3;
4070;TACSTD2;EGP-1|EGP1|GA733-1|GA7331|GP50|M1S1|TROP2;TACSTD2;"BLIND (AR);OMIM (AR);PCS (AR)";;;TACSTD2;TACSTD2;
6872;TAF1;BA2R|CCG1|CCGS|DYT3|DYT3/TAF1|KAT4|MRXS33|N-TAF1|NSCL2|OF|P250|TAF(II)250|TAF2A|TAFII-250|TAFII250|XDP;TAF1;"BEWEGING (XL);MR (XL);OMIM (XL;XLR);PARK (XL)";;;TAF1;TAF1;
6884;TAF13;MRT60|TAF(II)18|TAF2K|TAFII-18|TAFII18;TAF13;"MR (AR);OMIM (AR);PCS (AR)";;;TAF13;TAF13;
9013;TAF1C;MGC:39976|SL1|TAFI110|TAFI95;TAF1C;"OMIM (AR);PCS (AR)";;;TAF1C;TAF1C;
6873;TAF2;CIF150|MRT40|TAF2B|TAFII150;TAF2;"MR (AR);OMIM (AR);PCS (AR)";;;TAF2;TAF2;
6875;TAF4B;SPGF13|TAF2C2|TAFII105;TAF4B;OMIM (AR);;;TAF4B;TAF4B;
6878;TAF6;ALYUS|MGC:8964|TAF(II)70|TAF(II)80|TAF2E|TAFII-70|TAFII-80|TAFII70|TAFII80|TAFII85;TAF6;"MR (AR);OMIM (AR);PCS (AR)";;;TAF6;TAF6;
6901;TAFAZZIN;BTHS|CMD3A|EFE|EFE2|G4.5|LVNCX|TAZ|Taz1;TAZ;"BMF (XLR);HART (XLR);IMMUUN (XL);METAB (XL);OMIM (XL;XLR);OXPHOS (XL)";;;TAFAZZIN;TAZ;NUUP!
6886;TAL1;SCL|TCL5|bHLHa17|tal-1;TAL1;OMIM (UK,AR,AD,XL);;;TAL1;TAL1;
6887;TAL2;;TAL2;OMIM (UK,AR,AD,XL);;;TAL2;TAL2;
6888;TALDO1;TAL|TAL-H|TALDOR|TALH;TALDO1;"DERM (AR);HEMOS (AR);LEVER (AR);METAB (AR);OMIM (AR);PCS (AR)";;;TALDO1;TALDO1;
26115;TANC2;IDDALDS|ROLSA|rols;TANC2;"MR (AD);OMIM (AD)";;;TANC2;TANC2;
128989;TANGO2;C22orf25|MECRCN;TANGO2;"BEWEGING (AR);EPI (AR);METAB (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR);SPIER (AR)";;;TANGO2;TANGO2;
57551;TAOK1;KFC-B|MAP3K16|MARKK|PSK-2|PSK2|TAO1|hKFC-B|hTAOK1;TAOK1;"MR (AD);OMIM (AD);OXPHOS (AD)";;;TAOK1;TAOK1;
6890;TAP1;ABC17|ABCB2|APT1|D6S114E|PSF-1|PSF1|RING4|TAP1*0102N|TAP1N;TAP1;"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)";;;TAP1;TAP1;
6891;TAP2;ABC18|ABCB3|APT2|D6S217E|PSF-2|PSF2|RING11;TAP2;"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)";;;TAP2;TAP2;
6892;TAPBP;NGS17|TAPA|TPN|TPSN;TAPBP;"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)";;;TAPBP;TAPBP;
202018;TAPT1;CMVFR|OCLSBG;TAPT1;"LENGTE (AR);OMIM (AR);PCS (AR);SCHISIS (AR)";;;TAPT1;TAPT1;
23435;TARDBP;ALS10|TDP-43;TARDBP;"ALS (AD);OMIM (AD)";;;TARDBP;TARDBP;
6897;TARS1;TARS|TTD7|ThrRS;TARS1;OMIM (AR);;;TARS1;TARS1;
80222;TARS2;COXPD21|TARSL1|thrRS;TARS2;"OMIM (AR);OXPHOS (AR);PCS (AR)";;;TARS2;TARS2;
55617;TASP1;C20orf13|SULEHS|dJ585I14.2;TASP1;"MR (AR);OMIM (AR)";;;TASP1;TASP1;
6898;TAT;;TAT;"DERM (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)";;;TAT;TAT;
30851;TAX1BP3;TIP-1|TIP1;TAX1BP3;"ANEURYSM (AD);OMIM (AD)";;;TAX1BP3;TAX1BP3;
128637;TBC1D20;C20orf140|WARBM4;TBC1D20;"BEWEGING (AR);MR (AR);OMIM (AR);PCS (AR)";;;TBC1D20;TBC1D20;
55773;TBC1D23;NS4ATP1|PCH11;TBC1D23;"BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);PCS (AR)";;;TBC1D23;TBC1D23;
57465;TBC1D24;DEE16|DFNA65|DFNB86|DOORS|EIEE16|EPRPDC|FIME|TLDC6;TBC1D24;"DERM (AR);DOOF (AD,AR);EPI (AR);MR (AR);OMIM (AD,AR);PCS (AR)";;;TBC1D24;TBC1D24;
23102;TBC1D2B;;TBC1D2B;"MR (AR);OMIM (AR)";;;TBC1D2B;TBC1D2B;
221322;TBC1D32;BROMI|C6orf170|C6orf171;TBC1D32;"CILIO (AR);OMIM (AR)";;;TBC1D32;TBC1D32;
51256;TBC1D7;MGCPH|PIG51|TBC7;TBC1D7;"MR (AR);OMIM (AR);PCS (AR)";;;TBC1D7;TBC1D7;
54885;TBC1D8B;GRAMD8B|NPHS20;TBC1D8B;"NIER (XL);OMIM (XL)";;;TBC1D8B;TBC1D8B;
6904;TBCD;PEBAT|SSD-1|tfcD;TBCD;"AKI (AR);BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);PCS (AR)";;;TBCD;TBCD;
6905;TBCE;HRD|KCS|KCS1|PEAMO|pac2;TBCE;"EPI (AR);HMSN (AR);LENGTE (AR);MR (AR);OMIM (AR);PCS (AR)";;;TBCE;TBCE;
93627;TBCK;HSPC302|IHPRF3|TBCKL;TBCK;"MR (AR);OMIM (AR);PCS (AR)";;;TBCK;TBCK;
29110;TBK1;FTDALS4|IIAE8|NAK|T2K;TBK1;"ALS (AD);OMIM (AD)";;;TBK1;TBK1;
6907;TBL1X;CHNG8|EBI|SMAP55|TBL1;TBL1X;OMIM (XL);;;TBL1X;TBL1X;
79718;TBL1XR1;C21|DC42|IRA1|MRD41|TBLR1;TBL1XR1;"MR (AD);OMIM (AD)";;;TBL1XR1;TBL1XR1;
90665;TBL1Y;DFNY2|TBL1;TBL1Y;"DOOF (UK,AR,AD,XL);OMIM (UK,AR,AD,XL)";;;TBL1Y;TBL1Y;
6908;TBP;GTF2D|GTF2D1|HDL4|SCA17|TFIID;TBP;"MR (AD);OMIM (AD)";;;TBP;TBP;
10716;TBR1;IDDAS|TBR-1|TES-56;TBR1;"MR (AD);OMIM (AD)";;;TBR1;TBR1;
6899;TBX1;CAFS|CATCH22|CTHM|DGCR|DGS|DORV|TBX1C|TGA|VCF|VCFS;TBX1;"CFA (AD);CHD (AD);HART (AD);HEMOS (AD);IMMUUN (AD);MR (AD);OMIM (AD);SCHISIS (AD)";;;TBX1;TBX1;
6913;TBX15;TBX14;TBX15;"LENGTE (AR);OMIM (AR);PCS (AR);SCHISIS (AR)";;;TBX15;TBX15;
9096;TBX18;CAKUT2;TBX18;"NIER (AD);OMIM (AD)";;;TBX18;TBX18;
9095;TBX19;TBS19|TPIT|dJ747L4.1;TBX19;"DSD (AR);OMIM (AR);PCS (AR)";;;TBX19;TBX19;
6909;TBX2;VETD;TBX2;"OMIM (AD);SCHISIS (AD)";;;TBX2;TBX2;
57057;TBX20;ASD4;TBX20;"ANEURYSM (AD);CHD (AD);HART (AD);OMIM (AD;UK,AR,AD,XL)";;;TBX20;TBX20;
30009;TBX21;T-PET|T-bet|TBET|TBLYM;TBX21;"IMMUUN (AR);OMIM (AR)";;;TBX21;TBX21;
50945;TBX22;ABERS|CLPA|CPX|TBXX|dJ795G23.1;TBX22;"CFA (XL);OMIM (XL);SCHISIS (XL)";;;TBX22;TBX22;
6926;TBX3;TBX3-ISO|UMS|XHL;TBX3;"DERM (AD);DSD (AD);LENGTE (AD);OMIM (AD)";;;TBX3;TBX3;
9496;TBX4;ICPPS|PAPPAS|SPS;TBX4;"LENGTE (AD);OMIM (AD)";;;TBX4;TBX4;
6910;TBX5;HOS;TBX5;"CHD (AD);HART (AD);LENGTE (AD);OMIM (AD)";;;TBX5;TBX5;
6911;TBX6;SCDO5;TBX6;"LENGTE (AD,AR);OMIM (AD,AR);PCS (AR)";;;TBX6;TBX6;
6915;TBXA2R;BDPLT13|TXA2-R;TBXA2R;"HEMOS (AD);OMIM (AD)";;;TBXA2R;TBXA2R;
6916;TBXAS1;BDPLT14|CYP5|CYP5A1|GHOSAL|THAS|TS|TXAS|TXS;TBXAS1;"BMF (AD,AR);HEMOS (AD,AR);LENGTE (AR);METAB (AR);OMIM (AR;AD,AR);PCS (AR)";;;TBXAS1;TBXAS1;
6862;TBXT;SAVA|T|TFT;TBXT;"OMIM (AR);PCS (AR)";;;TBXT;TBXT;
8557;TCAP;CMD1N|CMH25|LGMD2G|LGMDR7|T-cap|TELE|telethonin;TCAP;"HART (AD,AR);OMIM (AD,AR);PCS (AR);SPIER (AR)";;;TCAP;TCAP;
6938;TCF12;CRS3|HEB|HTF4|HsT17266|TCF-12|bHLHb20|p64;TCF12;"CFA (AD);DSD (AD);HH (AD);LENGTE (AD);OMIM (AD)";;;TCF12;TCF12;
6942;TCF20;AR1|DDVIBA|SPBP|TCF-20;TCF20;"MR (AD);OMIM (AD)";;;TCF20;TCF20;
6929;TCF3;AGM8|E2A|E47|ITF1|TCF-3|VDIR|bHLHb21|p75;TCF3;"IMMUUN (AD,AR);OMIM (AD;AD,AR)";;;TCF3;TCF3;
6925;TCF4;CDG2T|E2-2|FECD3|ITF-2|ITF2|PTHS|SEF-2|SEF2|SEF2-1|SEF2-1A|SEF2-1B|SEF2-1D|TCF-4|bHLHb19;TCF4;"BLIND (AD);EPI (AD);MR (AD);OMIM (AD)";;;TCF4;TCF4;
6934;TCF7L2;TCF-4|TCF4;TCF7L2;"MR (AD);OMIM (AD)";;;TCF7L2;TCF7L2;
7062;TCHH;THH|THL|TRHY|UHS3;TCHH;"DERM (AR);OMIM (AR)";;;TCHH;TCHH;
10312;TCIRG1;ATP6N1C|ATP6V0A3|Atp6i|OC-116kDa|OC116|OPTB1|Stv1|TIRC7|Vph1|a3;TCIRG1;"BMF (AR);DERM (AR);IMMUUN (AR);LENGTE (AR);METAB (AR);OMIM (AR);PCS (AR)";;;TCIRG1;TCIRG1;
6948;TCN2;D22S676|D22S750|II|TC|TC II|TC-2|TC2|TCII;TCN2;"IMMUUN (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)";;;TCN2;TCN2;
6949;TCOF1;MFD1|TCS|TCS1|treacle;TCOF1;"CFA (AD);DOOF (AD);LENGTE (AD);OMIM (AD);SCHISIS (AD)";;;TCOF1;TCOF1;
79600;TCTN1;JBTS13|TECT1;TCTN1;"BLIND (AR);CILIO (AR);NIER (AR);OMIM (AR);PCS (AR)";;;TCTN1;TCTN1;
79867;TCTN2;C12orf38|JBTS24|MKS8|TECT2;TCTN2;"CILIO (AR);LENGTE (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR)";;;TCTN2;TCTN2;
26123;TCTN3;C10orf61|JBTS18|OFD4|TECT3;TCTN3;"BLIND (AR);CILIO (AR);DSD (AR);LENGTE (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR);SCHISIS (AR)";;;TCTN3;TCTN3;
6997;TDGF1;CR|CR-1|CRGF|CRIPTO;TDGF1;"CHD (AD);HART (AD);OMIM (UK,AR,AD,XL)";;;TDGF1;TDGF1;
55775;TDP1;;TDP1;"BEWEGING (AR);HMSN (AR);OMIM (AR);PCS (AR)";;;TDP1;TDP1;
51567;TDP2;AD022|EAP2|EAPII|TTRAP|dJ30M3.3|hTDP2;TDP2;"BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)";;;TDP2;TDP2;
23424;TDRD7;CATC4|PCTAIRE2BP|TRAP;TDRD7;"BLIND (AR);OMIM (AR);PCS (AR)";;;TDRD7;TDRD7;
122402;TDRD9;C14orf75|HIG-1|HLS|NET54|SPGF30|SPNE;TDRD9;OMIM (AR);;;TDRD9;TDRD9;
11022;TDRKH;TDRD2;TDRKH;"HMSN (AD);OMIM (AD)";;;TDRKH;TDRKH;
7003;TEAD1;AA|NTEF-1|REF1|TCF-13|TCF13|TEAD-1|TEF-1;TEAD1;"BLIND (AD);OMIM (AD)";;;TEAD1;TEAD1;
9895;TECPR2;KIAA0329|SPG49;TECPR2;"BEWEGING (AR);MR (AR);OMIM (AR);PCS (AR)";;;TECPR2;TECPR2;
9524;TECR;GPSN2|MRT14|SC2|TER;TECR;"METAB (AR);MR (AR);OMIM (AR);PCS (AR)";;;TECR;TECR;
253017;TECRL;CPVT3|GPSN2L|SRD5A2L2|TERL;TECRL;"HART (AR);OMIM (AR);PCS (AR)";;;TECRL;TECRL;
7007;TECTA;DFNA12|DFNA8|DFNB21;TECTA;"DOOF (AD,AR);OMIM (AD,AR);PCS (AR)";;;TECTA;TECTA;
7010;TEK;CD202B|GLC3E|TIE-2|TIE2|VMCM|VMCM1;TEK;"BLIND (AD);DERM (AD);OMIM (AD)";;;TEK;TEK;
9894;TELO2;CLK2|TEL2|YHFS;TELO2;"MR (AR);OMIM (AR);PCS (AR)";;;TELO2;TELO2;
55714;TENM3;MCOPCB9|MCOPS15|ODZ3|TEN3|TNM3|Ten-m3|ten-3;TENM3;"BLIND (AR);MR (AR);OMIM (AR);PCS (AR)";;;TENM3;TENM3;
26011;TENM4;Doc4|ETM5|ODZ4|TEN4|TNM4|Ten-M4|ten-4;TENM4;"BEWEGING (AD);OMIM (AD)";;;TENM4;TENM4;
55603;TENT5A;C6orf37|FAM46A|OI18|XTP11;TENT5A;"LENGTE (AR);OMIM (AR);PCS (AR)";;;TENT5A;TENT5A;
7012;TERC;DKCA1|PFBMFT2|SCARNA19|TR|TRC3|hTR;TERC;"BMF (AD);DERM (AD);DKC (AD);IMMUUN (AD);LEVER (AD);OMIM (AD);TUMOR (AD)";;;TERC;TERC;
7013;TERF1;PIN2|TRBF1|TRF|TRF1|hTRF1-AS|t-TRF1;TERF1;"MELANOOM (AD);OMIM (AD)";;;TERF1;TERF1;
7014;TERF2;TRBF2|TRF2;TERF2;"MELANOOM (AD);OMIM (AD)";;;TERF2;TERF2;
54386;TERF2IP;DRIP5|RAP1;TERF2IP;"BMF (AD);DERM (AD);MELANOOM (AD);OMIM (AD);TUMOR (AD)";;;TERF2IP;TERF2IP;
7015;TERT;CMM9|DKCA2|DKCB4|EST2|PFBMFT1|TCS1|TP2|TRT|hEST2|hTRT;TERT;"BMF (AD,AR);DERM (AD,AR);DKC (AD,AR);IMMUUN (AD,AR);LEVER (AD);MELANOOM (AD,AR);OMIM (AD,AR);TUMOR (AD,AR)";;;TERT;TERT;
54790;TET2;IMD75|KIAA1546|MDS;TET2;"BMF (AD,AR);IMMUUN (AD,AR);OMIM (AD,AR;UK,AR,AD,XL)";;;TET2;TET2;
200424;TET3;BEFAHRS|hCG_40738;TET3;"MR (AD,AR);OMIM (AD,AR)";;;TET3;TET3;
56159;TEX11;MZIP4|SPGFX2|Spo22|TGC1|TSGA3|ZIP4|ZIP4H;TEX11;OMIM (XLR);;;TEX11;TEX11;
56155;TEX14;CT113|SPGF23;TEX14;OMIM (AR);;;TEX14;TEX14;
56154;TEX15;CT42|SPGF25;TEX15;OMIM (AR);;;TEX15;TEX15;
7018;TF;HEL-S-71p|PRO1557|PRO2086|TFQTL1;TF;"IJZER (AR);OMIM (AR);PCS (AR)";;;TF;TF;
7019;TFAM;MTDPS15|MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3;TFAM;"OMIM (AR);OXPHOS (AR);PCS (AR)";;;TFAM;TFAM;
7020;TFAP2A;AP-2|AP-2alpha|AP2TF|BOFS|TFAP2;TFAP2A;"CFA (AD);DERM (AD);DOOF (AD);MR (AD);OMIM (AD);SCHISIS (AD)";;;TFAP2A;TFAP2A;
7021;TFAP2B;AP-2B|AP2-B|PDA2;TFAP2B;"CHD (AD);HART (AD);OMIM (AD)";;;TFAP2B;TFAP2B;
64216;TFB2M;Hkp1|mtTFB2;TFB2M;"OMIM (AR);OXPHOS (AR)";;;TFB2M;TFB2M;
7030;TFE3;RCCP2|RCCX1|TFEA|bHLHe33;TFE3;OMIM (UK,AR,AD,XL);;;TFE3;TFE3;
10342;TFG;HMSNP|SPG57|TF6|TRKT3;TFG;"HMSN (AD);OMIM (AD,AR);PCS (AR)";;;TFG;TFG;
7036;TFR2;HFE3|TFRC2;TFR2;"IJZER (AR);LEVER (AR);OMIM (AR);PCS (AR)";;;TFR2;TFR2;
7037;TFRC;CD71|IMD46|T9|TFR|TFR1|TR|TRFR|p90;TFRC;"IJZER (AD,AR);IMMUUN (AR);OMIM (AR;AD,AR);PCS (AR)";;;TFRC;TFRC;
7038;TG;AITD3|TGN;TG;"OMIM (AR);PCS (AR);TUMOR (AR)";;;TG;TG;
23483;TGDS;CATMANS|SDR2E1|TDPGD;TGDS;"LENGTE (AR);MR (AR);OMIM (AR);PCS (AR);SCHISIS (AR)";;;TGDS;TGDS;
7040;TGFB1;CED|DPD1|IBDIMDE|LAP|TGF-beta1|TGFB|TGFbeta;TGFB1;"ANEURYSM (AD);IMMUUN (AR);LENGTE (AD);OMIM (AR;AD,AR);PCS (AR)";;;TGFB1;TGFB1;
7042;TGFB2;G-TSF|LDS4|TGF-beta2;TGFB2;"ANEURYSM (AD);DERM (AD);HART (AD);LENGTE (AD);OMIM (AD)";;;TGFB2;TGFB2;
7043;TGFB3;ARVD|ARVD1|LDS5|RNHF|TGF-beta3;TGFB3;"ANEURYSM (AD);HART (AD);LENGTE (AD);OMIM (AD);SCHISIS (AD)";;;TGFB3;TGFB3;
7045;TGFBI;BIGH3|CDB1|CDG2|CDGG1|CSD|CSD1|CSD2|CSD3|EBMD|LCD1;TGFBI;"BLIND (AD);OMIM (AD)";;;TGFBI;TGFBI;
7046;TGFBR1;AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TBR-i|TBRI|TGFR-1|tbetaR-I;TGFBR1;"ANEURYSM (AD);CFA (AD);DERM (AD);HART (AD);LENGTE (AD);MR (AD);OMIM (AD);SCHISIS (AD)";;;TGFBR1;TGFBR1;
7048;TGFBR2;AAT3|FAA3|LDS1B|LDS2|LDS2B|MFS2|RIIC|TAAD2|TBR-ii|TBRII|TGFR-2|TGFbeta-RII;TGFBR2;"ANEURYSM (AD);CFA (AD);DERM (AD);HART (AD);LENGTE (AD);OMIM (AD);SCHISIS (AD)";;;TGFBR2;TGFBR2;
7050;TGIF1;HPE4|TGIF;TGIF1;"CFA (AD);MR (AD);OMIM (AD);SCHISIS (AD)";;;TGIF1;TGIF1;
7051;TGM1;ARCI1|ICR2|KTG|LI|LI1|TGASE|TGK;TGM1;"DERM (AR);OMIM (AR);PCS (AR)";;;TGM1;TGM1;
7053;TGM3;TGE|UHS2;TGM3;"DERM (AR);OMIM (AR)";;;TGM3;TGM3;
9333;TGM5;PSS2|TGASE5|TGASEX|TGM6|TGMX|TGX;TGM5;"DERM (AR);OMIM (AR);PCS (AR)";;;TGM5;TGM5;
343641;TGM6;SCA35|TG6|TGM3L|TGY|dJ734P14.3;TGM6;"BEWEGING (AD);OMIM (AD)";;;TGM6;TGM6;
7054;TH;DYT14|DYT5b|TYH;TH;"BEWEGING (AR);METAB (AR);MR (AR);OMIM (AR);PARK (AR);PCS (AR)";;;TH;TH;
55145;THAP1;DYT6;THAP1;"BEWEGING (AD);OMIM (AD)";;;THAP1;THAP1;
7056;THBD;AHUS6|BDCA-3|BDCA3|CD141|THPH12|THRM|TM;THBD;"HEMOS (AD,AR);IMMUUN (AD,AR);NIER (AD);OMIM (UK,AR,AD,XL;AD,AR)";;;THBD;THBD;
7060;THBS4;TSP-4|TSP4;THBS4;"HART (AD);OMIM (AD)";;;THBS4;THBS4;
54974;THG1L;ICF45|IHG-1|IHG1|SCAR28|THG1|hTHG1;THG1L;"OMIM (AR);OXPHOS (AR)";;;THG1L;THG1L;
9984;THOC1;HPR1|P84|P84N5;THOC1;"DOOF (AD);OMIM (AD)";;;THOC1;THOC1;
57187;THOC2;CXorf3|MRX12|MRX35|THO2|dJ506G2.1|hTREX120;THOC2;"MR (XL);OMIM (XLR)";;;THOC2;THOC2;
79228;THOC6;WDR58|fSAP35;THOC6;"MR (AR);OMIM (AR);PCS (AR)";;;THOC6;THOC6;
7066;THPO;MGDF|MKCSF|ML|MPLLG|THCYT1|TPO;THPO;"BMF (AD);HEMOS (AD);LENGTE (AD);OMIM (AD);TUMOR (AD)";;;THPO;THPO;
7067;THRA;AR7|CHNG6|EAR7|ERB-T-1|ERBA|ERBA1|NR1A1|THRA1|THRA2|c-ERBA-1;THRA;OMIM (AD);;;THRA;THRA;
7068;THRB;C-ERBA-2|C-ERBA-BETA|ERBA2|GRTH|NR1A2|PRTH|THR1|THRB1|THRB2;THRB;"MR (AD,AR);OMIM (AR;AD,AR);PCS (AR)";;;THRB;THRB;
7072;TIA1;ALS26|TIA-1|WDM;TIA1;OMIM (AD,AR);;;TIA1;TIA1;
148022;TICAM1;IIAE6|MyD88-3|PRVTIRB|TICAM-1|TRIF;TICAM1;"IMMUUN (AR);OMIM (AR)";;;TICAM1;TICAM1;
29928;TIMM22;COXPD43|TEX4|TIM22;TIMM22;"OMIM (AR);OXPHOS (AR)";;;TIMM22;TIMM22;
10469;TIMM44;TIM44;TIMM44;"OMIM (AR);OXPHOS (AR)";;;TIMM44;TIMM44;
92609;TIMM50;MGCA9|TIM50|TIM50L;TIMM50;"METAB (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)";;;TIMM50;TIMM50;
1678;TIMM8A;DDP|DDP1|DFN1|MTS|TIM8;TIMM8A;"BEWEGING (XL);BLIND (XL);DOOF (XL);MR (XL);OMIM (XL;XLR);OXPHOS (XL)";;;TIMM8A;TIMM8A;
51300;TIMMDC1;C3orf1|MC1DN31;TIMMDC1;"OMIM (AR);OXPHOS (AR);PCS (AR)";;;TIMMDC1;TIMMDC1;
7076;TIMP1;CLGI|EPA|EPO|HCI|TIMP|TIMP-1;TIMP1;"ANEURYSM (XL);OMIM (XL)";;;TIMP1;TIMP1;
7077;TIMP2;CSC-21K|DDC8;TIMP2;"ANEURYSM (AD);OMIM (AD)";;;TIMP2;TIMP2;
7078;TIMP3;HSMRK222|K222|K222TA2|SFD;TIMP3;"BLIND (AD);OMIM (AD)";;;TIMP3;TIMP3;
26277;TINF2;DKCA3|TIN2;TINF2;"BMF (AD);DERM (AD);DKC (AD);IMMUUN (AD);MELANOOM (AD);MR (AD);OMIM (AD);TUMOR (AD)";;;TINF2;TINF2;
114609;TIRAP;BACTS1|Mal|MyD88-2|wyatt;TIRAP;"IMMUUN (AD,AR);OMIM (AD,AR)";;;TIRAP;TIRAP;
7082;TJP1;ZO-1;TJP1;"HART (AD);OMIM (AD)";;;TJP1;TJP1;
9414;TJP2;C9DUPq21.11|DFNA51|DUP9q21.11|PFIC4|X104|ZO2;TJP2;"DOOF (AR);LEVER (AR);OMIM (AR);PCS (AR)";;;TJP2;TJP2;
7084;TK2;MTDPS2|MTTK|PEOB3|SCA31;TK2;"METAB (AR);OMIM (AR);OXPHOS (AR);PCS (AR);SPIER (AR)";;;TK2;TK2;
26007;TKFC;DAK|NET45|TKFCD;TKFC;"METAB (AR);MR (AR);OMIM (AR)";;;TKFC;TKFC;
7086;TKT;HEL-S-48|HEL107|SDDHD|TK|TKT1;TKT;"METAB (AR);MR (AR);OMIM (AR);PCS (AR)";;;TKT;TKT;
79816;TLE6;GRG6|PREMBL;TLE6;"OMIM (AR);PCS (AR)";;;TLE6;TLE6;
